Code,Country,Continent,Date,NewCases,NewDeaths,Recovered,NewTests,Population,GDP,GDPCapita,Month,Week,CumCases,CumDeaths,CumRecovered,CumTests,Active,FatalityRate,Cases_1M_Pop,Deaths_1M_Pop,Recovered_1M_Pop,Tests_1M_Pop
LIE,Liechtenstein,Europe,2020-05-02,0,0,0,0,37910,6295,166022,5,18,83,1,55,0,27,0.012048192771084338,2189.395937747296,26.378264310208387,1450.8045370614614,0
LTU,Lithuania,Europe,2020-05-02,14,0,38,5502,2789533,47544,16450,5,18,1399,45,632,138270,722,0.032165832737669764,501.517637540047,16.131732444104443,226.56122010386684,49567.43655658492
LUX,Luxembourg,Europe,2020-05-02,18,2,105,2565,607728,62316,106806,5,18,3802,92,3318,47460,392,0.0241977906365071,6256.088250006582,151.38351367717138,5459.679330226681,78094.14738172341
MKD,Macedonia,Europe,2020-05-02,29,4,45,0,2082958,11279,5415,5,18,1494,81,852,0,561,0.05421686746987952,717.2492196194066,38.88700588297988,409.0336915098624,0
MDG,Madagascar,Africa,2020-05-02,3,0,3,0,26262368,10674,517,5,18,135,0,97,0,38,0,5.140435165633198,0,3.6934978597512607,0
MWI,Malawi,Africa,2020-05-02,0,0,0,0,18143315,6339,340,5,18,37,3,9,0,25,0.08108108108108109,2.039318614046,0.1653501578956216,0.49605047368686483,0
MYS,Malaysia,Asia,2020-05-02,69,1,116,15429,31528585,314707,9951,5,18,6071,103,4322,184213,1646,0.01696590347553945,192.55542232548655,3.2668767088659387,137.08195277396686,5842.729700682729
MDV,Maldives,Asia,2020-05-02,23,0,1,0,515696,3032,11151,5,18,491,1,18,0,472,0.002036659877800407,952.1113213986534,1.9391269274921659,34.90428469485899,0
MLI,Mali,Africa,2020-05-02,18,0,10,0,19077690,15235,822,5,18,508,26,206,0,276,0.051181102362204724,26.627961771052995,1.3628484371011376,10.797953001647475,0
MLT,Malta,Europe,2020-05-02,2,0,0,0,483530,12553,29137,5,18,467,4,379,0,84,0.008565310492505354,965.8139102020557,8.272496018861291,783.8189977871073,0
MRT,Mauritania,Africa,2020-05-02,0,0,0,0,4403319,5092,1129,5,18,8,1,6,0,1,0.125,1.8168113643367652,0.22710142054209564,1.3626085232525738,0
MUS,Mauritius,Africa,2020-05-02,0,0,2,0,1265303,13366,10565,5,18,334,10,314,0,10,0.029940119760479042,263.96839334135774,7.90324530962149,248.16190272211477,0
MEX,Mexico,North America,2020-05-02,1515,113,0,582,126190788,1158229,8967,5,18,20739,1972,12377,86801,6390,0.09508655190703505,164.34638636221212,15.62713119756412,98.08164443826121,687.8552814806102
MDA,Moldova,Europe,2020-05-02,83,3,62,0,3545883,8128,2006,5,18,3980,122,1334,0,2524,0.030653266331658293,1122.4284614015746,34.40609856557591,376.21094661047755,0
MCO,Monaco,Europe,2020-05-02,0,0,5,0,38682,6400,165421,5,18,95,4,78,0,13,0.042105263157894736,2455.9226513623908,103.40726953104803,2016.4417558554367,0
MNG,Mongolia,Asia,2020-05-02,1,0,0,0,3170208,11135,3620,5,18,39,0,10,0,29,0,12.302031917148653,0,3.1543671582432444,0
MNE,Montenegro,Europe,2020-05-02,0,0,12,0,622345,4588,6958,5,18,322,7,245,0,70,0.021739130434782608,517.3979063059878,11.247780571869301,393.67232001542556,0
MSR,Montserrat,North America,2020-05-02,0,0,0,0,5900,63,11582,5,18,11,1,0,0,10,0.09090909090909091,1864.406779661017,169.4915254237288,0,0
MAR,Morocco,Africa,2020-05-02,146,1,173,0,36029138,109708,3070,5,18,4569,171,1256,37006,3142,0.03742613263296126,126.814024804035,4.7461585120354535,34.860673047465085,1027.1131105051695
MOZ,Mozambique,Africa,2020-05-02,3,0,6,0,29495962,12651,426,5,18,79,0,18,0,61,0,2.6783327155086516,0,0.6102530237867814,0
MMR,Myanmar,Asia,2020-05-02,0,0,6,340,53708395,67101,1257,5,18,151,6,37,8580,108,0.039735099337748346,2.8114785407383707,0.11171437910218691,0.6889053377968193,159.75156211612727
NAM,Namibia,Africa,2020-05-02,0,0,0,0,2448255,13244,5227,5,18,16,0,8,0,8,0,6.535266955443776,0,3.267633477721888,0
NPL,Nepal,Asia,2020-05-02,2,0,0,521,28087871,24870,849,5,18,59,0,16,13098,43,0,2.100550803583511,0,0.5696408958870539,466.32227839553946
NLD,Netherlands,Europe,2020-05-02,475,98,0,3287,17231017,830572,48754,5,18,39791,4893,138,234552,34760,0.12296750521474706,2309.2659011363057,283.9646667402162,8.008813408982187,13612.197121040504
NCL,New Caledonia,Oceania,2020-05-02,0,0,0,0,284060,9894,35815,5,18,18,0,0,0,18,0,63.36689431810181,0,0,0
NZL,New Zealand,Oceania,2020-05-02,0,1,3,4634,4885500,202044,42936,5,18,1487,20,1266,150223,201,0.013449899125756557,304.3700747108791,4.093746801760311,259.1341725514277,30748.74629004196
NIC,Nicaragua,North America,2020-05-02,0,0,0,0,6465513,13814,2222,5,18,14,4,7,0,3,0.2857142857142857,2.1653347537929317,0.6186670725122663,1.0826673768964659,0
NER,Niger,Africa,2020-05-02,9,1,29,0,22442948,8119,378,5,18,728,33,507,0,188,0.04532967032967033,32.437806298887295,1.4703950657462648,22.590615101010794,0
NGA,Nigeria,Africa,2020-05-02,238,10,0,0,195874740,375769,1969,5,18,2170,68,351,15759,1751,0.03133640552995392,11.078508642819385,0.34716063949848763,1.7919615362348407,80.45447820377451
MNP,Northern Mariana Islands,Oceania,2020-05-02,0,0,0,0,56882,1393,24500,5,18,14,2,0,0,12,0.14285714285714285,246.1235540241201,35.16050771773144,0,0
NOR,Norway,Europe,2020-05-02,49,0,0,0,5314336,399470,75295,5,18,7759,204,32,172586,7523,0.026292047944322723,1460.0130665430263,38.38673354488689,6.0214483991979435,32475.552919499256
OMN,Oman,Asia,2020-05-02,99,0,255,0,4829483,70783,15267,5,18,2447,11,750,0,1686,0.004495300367797303,506.67949343646103,2.2776765132002743,155.2961259000187,0
PAK,Pakistan,Asia,2020-05-02,1297,32,102,11728,212215030,302139,1534,5,18,18114,417,4816,193859,12881,0.02302086783703213,85.35681944865074,1.9649880595168023,22.693962816865515,913.5026864025607
PSE,Palestine,Asia,2020-05-02,10,0,0,0,4569087,14498,2946,5,18,517,4,72,0,441,0.007736943907156673,113.15170842665066,0.8754484210959432,15.758071579726979,0
PAN,Panama,North America,2020-05-02,188,4,19,1459,4176873,61838,15088,5,18,6720,192,641,33354,5887,0.02857142857142857,1608.859067536887,45.967401929625346,153.46408665046795,7985.399603962102
PNG,Papua New Guinea,Oceania,2020-05-02,0,0,0,0,8606316,22005,2667,5,18,8,0,0,0,8,0,0.9295498794141419,0,0,0
PRY,Paraguay,South America,2020-05-02,67,0,4,424,6956071,29435,4322,5,18,333,10,119,10751,204,0.03003003003003003,47.87185179679736,1.4375931470509717,17.107358449906563,1545.5563923944997
PER,Peru,South America,2020-05-02,3483,73,1305,0,31989256,211402,6572,5,18,40459,1124,12434,342498,26901,0.0277812106082701,1264.7683959889532,35.136797179653065,388.6930036759842,10706.657260175103
PHL,Philippines,Asia,2020-05-02,284,11,40,0,106651922,313595,2989,5,18,8772,579,1124,103472,7069,0.06600547195622435,82.24886936402328,5.4288754402381985,10.53895681317398,970.1841097622225
POL,Poland,Europe,2020-05-02,228,7,271,11385,37978548,526211,13786,5,18,13105,651,3762,366013,8692,0.049675696299122475,345.06321831998423,17.14125563726133,99.05591967339036,9637.36159686779
PRT,Portugal,Europe,2020-05-02,364,0,24,10521,10281762,195041,18882,5,18,25351,1007,1671,450137,22673,0.039722298923119403,2465.627973104221,97.94041138085088,162.52078194379524,43780.14196399411
PRI,Puerto Rico,North America,2020-05-02,36,2,0,0,3195153,104218,28451,5,18,1575,94,0,0,1481,0.059682539682539684,492.93414118197154,29.419561441971638,0,0
QAT,Qatar,Asia,2020-05-02,687,2,98,4002,2781677,167605,63506,5,18,14096,12,1534,101728,12550,8.51305334846765e-4,5067.446723685029,4.313944429924826,551.4658962920569,36570.74491394939
ROU,Romania,Europe,2020-05-02,327,27,219,6852,19473936,211803,10763,5,18,12567,744,4547,190540,7276,0.05920267366913345,645.3240885663791,38.20491142622632,233.49157561162778,9784.3599773564
RUS,Russia,Europe,2020-05-02,7933,96,1793,221711,144478050,1530750,10956,5,18,114431,1169,15013,3945518,98249,0.010215763211017994,792.0303464782367,8.091194475562205,103.91197832473514,27308.771124748706
RWA,Rwanda,Africa,2020-05-02,6,0,11,1197,12301939,9136,748,5,18,249,0,120,27707,129,0,20.240711647163913,0,9.754559829958513,2252.2465767388376
KNA,Saint Kitts and Nevis,North America,2020-05-02,0,0,0,0,52441,852,16818,5,18,15,0,8,0,7,0,286.0357353978757,0,152.55239221220037,0
LCA,Saint Lucia,North America,2020-05-02,0,0,0,0,181889,1718,9607,5,18,17,0,15,0,2,0,93.4635959293855,0,82.46787876122251,0
VCT,Saint Vincent and the Grenadines,North America,2020-05-02,0,0,0,0,110210,729,6980,5,18,16,0,8,0,8,0,145.17738862172217,0,72.58869431086109,0
SMR,San Marino,Europe,2020-05-02,11,0,1,0,33785,1689,50588,5,18,580,41,83,0,456,0.0706896551724138,17167.38197424893,1213.556311972769,2456.711558383898,0
STP,Sao Tome and Principe,Africa,2020-05-02,2,0,0,0,211028,337,1921,5,18,18,1,4,0,13,0.05555555555555555,85.2967378736471,4.738707659647061,18.954830638588245,0
SAU,Saudi Arabia,Asia,2020-05-02,1344,7,210,0,33699947,683827,20761,5,18,24097,169,3765,0,20163,0.007013321160310412,715.0456349382389,5.0148446820999455,111.72124395329168,0
SEN,Senegal,Africa,2020-05-02,91,0,12,1190,15854360,21126,1333,5,18,1024,9,368,13960,647,0.0087890625,64.58791146410199,0.5676671906024588,23.21128068241165,880.5148867567029
SRB,Serbia,Europe,2020-05-02,196,6,83,5086,6982084,41589,5912,5,18,9205,185,1426,96637,7594,0.020097772949483977,1318.3742848123854,26.496387038597646,204.2370157677851,13840.710022967354
SYC,Seychelles,Africa,2020-05-02,0,0,0,0,96762,1486,15693,5,18,11,0,6,0,5,0,113.68099047146607,0,62.007812984436036,0
SLE,Sierra Leone,Africa,2020-05-02,12,0,0,0,7650154,4893,495,5,18,136,7,21,0,108,0.051470588235294115,17.77741990553393,0.915014259843658,2.745042779530974,0
SGP,Singapore,Asia,2020-05-02,932,1,79,0,5638676,323901,56737,5,18,17101,16,1347,99929,15738,9.356178001286475e-4,3032.8041547341963,2.837545551473431,238.88586611466948,17722.068088324282
SXM,Sint Maarten,North America,2020-05-02,0,0,0,0,41486,1059,25527,5,18,76,13,0,0,63,0.17105263157894737,1831.9433061755774,313.3587234247698,0,0
SVK,Slovakia,Europe,2020-05-02,7,0,50,3698,5447011,95617,17552,5,18,1403,23,608,94770,772,0.01639344262295082,257.5724557927274,4.222499275290613,111.62085040768231,17398.532883447453
SVN,Slovenia,Europe,2020-05-02,5,2,6,500,2067372,48455,23296,5,18,1434,93,239,55520,1102,0.06485355648535565,693.6342370894063,44.98464717525438,115.60570618156771,26855.35065774326
SOM,Somalia,Africa,2020-05-02,0,0,3,0,15008154,1535,315,5,18,601,28,34,0,539,0.04658901830282862,40.04489825997255,1.8656524979687708,2.265435176104936,0
ZAF,South Africa,Africa,2020-05-02,304,13,167,13164,57779622,348872,6151,5,18,5951,116,2549,230686,3286,0.01949252226516552,102.99478940862576,2.0076282257436713,44.115899546729466,3992.5148696888327
KOR,South Korea,Asia,2020-05-02,6,2,60,4493,51635256,1577524,30025,5,18,10780,250,9183,627562,1347,0.023191094619666047,208.77208394202597,4.841653152644387,177.84360360293363,12153.750143119267
SSD,South Sudan,Africa,2020-05-02,10,0,0,0,10975920,5693,453,5,18,45,0,0,0,45,0,4.099884109942492,0,0,0
ESP,Spain,Europe,2020-05-02,1366,276,5198,0,46723749,1314314,28354,5,18,216582,25100,117248,1351130,74234,0.11589144065527145,4635.372902118792,537.2000436009533,2509.3876777738874,28917.41413986279
LKA,Sri Lanka,Asia,2020-05-02,25,0,10,0,21670000,87356,4184,5,18,690,7,172,0,511,0.010144927536231883,31.841255191509,0.3230272265805261,7.937240424550069,0
SDN,Sudan,Africa,2020-05-02,0,0,6,0,41801533,120265,2967,5,18,442,31,52,0,359,0.07013574660633484,10.573774890026163,0.741599596359301,1.2439735164736663,0
SUR,Suriname,South America,2020-05-02,0,0,0,0,575991,5210,6757,5,18,10,1,8,0,1,0.1,17.36138238271084,1.7361382382710842,13.889105906168673,0
SWZ,Swaziland,Africa,2020-05-02,6,0,0,0,1367000,4482,3224,5,18,106,1,12,0,93,0.009433962264150943,77.542062911485,0.731528895391368,8.778346744696416,0
SWE,Sweden,Europe,2020-05-02,428,67,0,0,10183175,535607,54043,5,18,21520,2653,1005,119500,17862,0.12328066914498141,2113.289813835076,260.5277823468614,98.69220552529049,11735.043343554442
CHE,Switzerland,Europe,2020-05-02,119,12,300,2632,8516543,678938,80101,5,18,29622,1434,24200,283312,3988,0.04840996556613328,3478.1718356849724,168.37817879860407,2841.528540394853,33266.07991059283
SYR,Syria,Asia,2020-05-02,1,0,0,0,16906283,49028,2900,5,18,44,3,27,0,14,0.06818181818181818,2.602582720282158,0.17744882183741986,1.5970393965367786,0
TWN,Taiwan,Asia,2020-05-02,0,0,0,381,23780452,579865,24380,5,18,429,6,324,64094,99,0.013986013986013986,18.040027161805,0.2523080721930769,13.624635898426153,2695.2389298571784
TJK,Tajikistan,Asia,2020-05-02,0,0,0,0,9100837,7145,801,5,18,15,0,0,0,15,0,1.6482000501712095,0,0,0
TZA,Tanzania,Africa,2020-05-02,0,0,0,0,56318348,52090,934,5,18,480,16,167,0,297,0.03333333333333333,8.522977271989584,0.2840992423996528,2.965285842546376,0
THA,Thailand,Asia,2020-05-02,0,0,13,2210,69428524,455302,6595,5,18,2960,54,2732,72745,174,0.018243243243243244,42.63377398027358,0.7777783090995857,39.34982111963089,1047.7682054712843
TLS,Timor,Asia,2020-05-02,0,0,0,0,1267972,4970,2279,5,18,24,0,16,0,8,0,18.927862760376414,0,12.618575173584274,0
TGO,Togo,Africa,2020-05-02,7,0,0,0,7889094,4576,614,5,18,123,9,66,0,48,0.07317073170731707,15.59114392603257,1.1408154092218954,8.365979667627233,0
TTO,Trinidad and Tobago,North America,2020-05-02,0,0,5,0,1389858,22104,16145,5,18,116,8,88,0,20,0.06896551724137931,83.46176371974691,5.755983704810132,63.31582075291145,0
TUN,Tunisia,Africa,2020-05-02,4,1,7,351,11565204,40068,3475,5,18,998,41,323,24406,634,0.041082164328657314,86.29333300130287,3.545116886827072,27.928603766954737,2110.295676582964
TUR,Turkey,Asia,2020-05-02,2188,84,4451,0,82319724,851541,10546,5,18,122392,3258,58259,1075048,60875,0.026619386888031896,1486.7882696010984,39.577392169099106,707.7161726149616,13059.421822162572
TCA,Turks and Caicos Islands,North America,2020-05-02,0,0,0,0,31458,797,28689,5,18,12,1,0,0,11,0.08333333333333333,381.4609956131986,31.78841630109988,0,0
UGA,Uganda,Africa,2020-05-02,2,0,0,2484,42723139,27698,646,5,18,85,0,52,36286,33,0,1.9895541851454315,0,1.2171390309124992,849.328978378672
UKR,Ukraine,Europe,2020-05-02,1545,29,85,4207,44622516,112154,2536,5,18,11411,279,1498,122752,9634,0.02445009201647533,255.72291799951395,6.2524488758096926,33.57049611456243,2750.8982236680695
ARE,United Arab Emirates,Asia,2020-05-02,557,6,121,0,9630959,382575,40699,5,18,13038,111,2662,0,10265,0.008513575701794753,1353.7592673792922,11.52533200483981,276.4003044764286,0
GBR,United Kingdom,Europe,2020-05-02,6201,739,4,63667,66488991,2631228,39758,5,18,177454,27510,896,825946,149048,0.15502609126872316,2668.9230402067615,413.7527068202915,13.475915133078196,12422.297098778352
USA,United States of America,North America,2020-05-02,33955,2062,11367,253431,327167434,19485394,60055,5,18,1103781,65068,175382,6805241,863331,0.058950099702749004,3373.749601251572,198.88287536588987,536.0619113453694,20800.484072629308
VIR,United States Virgin Islands,North America,2020-05-02,0,0,0,0,106977,3888,36350,5,18,66,4,0,0,62,0.06060606060606061,616.9550464118455,37.39121493405124,0,0
URY,Uruguay,South America,2020-05-02,5,0,5,807,3449299,59180,17120,5,18,648,17,440,20554,191,0.026234567901234566,187.8642587957727,4.9285376535928025,127.56215103416665,5958.891937173321
UZB,Uzbekistan,Asia,2020-05-02,48,0,59,0,32955400,49677,1557,5,18,2094,9,1271,0,814,0.004297994269340974,63.54042129666155,0.27309636660456255,38.567275772711,0
VEN,Venezuela,South America,2020-05-02,2,0,0,0,28870195,255092,7977,5,18,335,10,148,0,177,0.029850746268656716,11.60366253154854,0.3463779860163743,5.12639419304234,0
VNM,Vietnam,Asia,2020-05-02,0,0,0,0,95540395,223779,2342,5,18,270,0,219,261004,51,0,2.8260297646874917,0,2.292224142468743,2731.870639638867
ESH,Western Sahara,Africa,2020-05-02,0,0,0,0,567402,909,2500,5,18,6,0,0,0,6,0,10.574513308024999,0,0,0
YEM,Yemen,Asia,2020-05-02,1,0,0,0,28498687,27956,990,5,18,7,2,1,0,4,0.2857142857142857,0.24562535109073622,0.07017867174021035,0.035089335870105175,0
ZMB,Zambia,Africa,2020-05-02,3,0,1,0,17351822,25868,1513,5,18,109,3,75,0,31,0.027522935779816515,6.281761073851495,0.17289250661976593,4.322312665494148,0
ZWE,Zimbabwe,Africa,2020-05-02,0,0,0,1436,14439018,18036,1091,5,18,34,4,5,10727,25,0.11764705882352941,2.3547307718572,0.27702714963025876,0.3462839370378235,742.9175585209465
AFG,Afghanistan,Asia,2020-05-03,134,4,14,0,37172386,21992,619,5,18,2469,72,345,0,2052,0.02916160388821385,66.42027229567668,1.9369216708338282,9.28108300607876,0
ALB,Albania,Europe,2020-05-03,7,0,0,0,2866376,13039,4450,5,18,789,31,0,0,758,0.03929024081115336,275.2604682707363,10.815050084148067,0,0
DZA,Algeria,Africa,2020-05-03,141,6,64,0,42228429,167555,4055,5,18,4295,459,1933,0,1903,0.10686845168800932,101.70873275915616,10.86945479312053,45.77484992396947,0
AND,Andorra,Europe,2020-05-03,1,1,21,0,77006,3278,39153,5,18,747,44,492,0,211,0.058902275769745646,9700.542814845596,571.38404799626,6389.112536685453,0
AGO,Angola,Africa,2020-05-03,6,0,0,0,30809762,126505,4247,5,18,35,2,11,0,22,0.05714285714285714,1.136003582241239,0.06491449041378508,0.35702969727581796,0
AIA,Anguilla,North America,2020-05-03,0,0,0,0,14731,311,29493,5,18,3,0,0,0,3,0,203.65216210712103,0,0,0
ATG,Antigua and Barbuda,North America,2020-05-03,0,0,0,0,96286,1248,14803,5,18,25,3,15,0,7,0.12,259.64314645950606,31.157177575140725,155.78588787570362,0
ARG,Argentina,South America,2020-05-03,149,12,34,0,44494502,637486,14400,5,18,4668,237,1354,58685,3077,0.05077120822622108,104.91183832105818,5.326500788794085,30.430726025431188,1318.926999115531
ARM,Armenia,Europe,2020-05-03,125,0,25,0,2951776,11536,3937,5,18,2273,33,1035,0,1205,0.014518257809062912,770.0448814544193,11.179710113504548,350.6363626508245,0
ABW,Aruba,North America,2020-05-03,0,0,0,0,105845,2664,25655,5,18,100,2,0,0,98,0.02,944.7777410364212,18.895554820728425,0,0
AUS,Australia,Oceania,2020-05-03,16,0,35,21524,24992369,1408675,57613,5,18,6783,93,5849,633107,841,0.013710747456877488,271.40284300379847,3.72113583950365,234.03143575545,25332.012343447714
AUT,Austria,Europe,2020-05-03,27,7,48,4736,8847037,416835,47718,5,18,15558,596,13228,274355,1734,0.03830826584393881,1758.5548698394728,67.36718745496374,1495.1898584803025,31010.947507058012
AZE,Azerbaijan,Europe,2020-05-03,40,0,30,0,9942334,40748,4146,5,18,1894,25,1441,0,428,0.013199577613516367,190.49852881627191,2.514500116371065,144.9357867076282,0
BHS,Bahamas,North America,2020-05-03,1,0,0,0,385640,11791,29825,5,18,83,11,24,0,48,0.13253012048192772,215.22663624105382,28.524012031946892,62.23420806970231,0
BHR,Bahrain,Asia,2020-05-03,114,0,150,5877,1569439,35325,23688,5,18,3284,8,1718,144155,1558,0.00243605359317905,2092.4674358162374,5.097362815630299,1094.6586646566066,91851.29208589821
BGD,Bangladesh,Asia,2020-05-03,552,5,886,5388,161356039,254646,1492,5,18,8790,175,1063,81454,7552,0.019908987485779295,54.47580428024761,1.0845581056932119,6.587915807725052,504.8091196636278
BRB,Barbados,North America,2020-05-03,0,0,0,0,286641,4353,16494,5,18,81,7,44,0,30,0.08641975308641975,282.58344061038025,24.42079116386002,153.5021158871201,0
BLR,Belarus,Europe,2020-05-03,911,4,79,0,9485386,54441,5750,5,18,15828,97,3193,186262,12538,0.00612838008592368,1668.6722079628598,10.226257529213887,336.62309578123654,19636.733813468425
BEL,Belgium,Europe,2020-05-03,485,62,98,11927,11422068,494763,43289,5,18,49517,7765,12309,372654,29443,0.15681483127006887,4335.204448091186,679.8243540486714,1077.6507371519763,32625.790706201366
BLZ,Belize,North America,2020-05-03,0,0,0,0,383071,1902,5077,5,18,18,2,13,0,3,0.1111111111111111,46.98867833900243,5.220964259889159,33.93626768927953,0
BEN,Benin,Africa,2020-05-03,0,0,0,0,11485048,9236,826,5,18,90,2,42,0,46,0.022222222222222223,7.836275477472972,0.17413945505495493,3.6569285561540537,0
BMU,Bermuda,North America,2020-05-03,0,1,0,0,63968,5601,102192,5,18,114,7,0,0,107,0.06140350877192982,1782.1410705352675,109.42971485742872,0,0
BTN,Bhutan,Asia,2020-05-03,0,0,0,0,754394,2562,3173,5,18,7,0,5,0,2,0,9.278970935611895,0,6.627836382579925,0
BOL,Bolivia,South America,2020-05-03,241,5,32,124,11353142,37508,3394,5,18,1470,71,166,7680,1233,0.04829931972789116,129.47957490534338,6.253775386584612,14.62150301652177,676.4647178728144
BES,Bonaire Sint Eustatius and Saba,North America,2020-05-03,0,0,0,0,25987,428,16470,5,18,6,0,0,0,6,0,230.88467310578366,0,0,0
